number,AllEven,Last4Increasing,NumberDigitExceptFirst,NumberDigit,Lap doi,Taxi,XXX,YYY,TuQuy
0325153468,False,False,7,8,False,False,False,False,False
0325153653,False,False,5,6,False,False,False,False,False
0325154186,False,False,7,8,False,False,False,False,False
0325154579,False,False,7,8,False,False,False,False,False
0325154654,False,False,6,7,False,False,False,False,False
0325154879,False,False,8,9,False,False,False,False,False
0325155279,False,False,6,7,False,False,False,False,False
0325155584,False,False,6,7,False,False,False,False,False
0325155677,False,False,6,7,False,False,False,False,False
0325156386,False,False,6,7,False,False,False,False,False
0325157299,False,False,6,7,False,False,False,False,False
0325157339,False,False,6,7,False,False,False,False,False
0325158339,False,False,6,7,False,False,False,False,False
0325158639,False,False,7,8,False,False,False,False,False
0325158880,False,False,6,6,False,False,False,False,False
0325159188,False,False,6,7,False,False,False,False,False
0325159466,False,False,7,8,False,False,False,False,False
0325160102,False,False,6,6,False,False,False,False,False
0325160199,False,False,7,7,False,False,False,False,False
0325160234,False,False,7,7,False,False,False,False,False
0325160291,False,False,7,7,False,False,False,False,False
0325160294,False,False,8,8,False,False,False,False,False
0325160507,False,False,7,7,False,False,False,False,False
0325160694,False,False,8,8,False,False,False,False,False
0325160792,False,False,8,8,False,False,False,False,False
0325161084,False,False,8,8,False,False,False,False,False
0325161112,False,False,5,6,False,False,False,False,False
0325161279,False,False,7,8,False,False,False,False,False
0325161280,False,False,7,7,False,False,False,False,False
0325161282,False,False,6,7,False,False,False,False,False
0325161687,False,False,7,8,False,False,False,False,False
0325161974,False,False,8,9,False,False,False,False,False
0325162739,False,False,7,8,False,False,False,False,False
0325162786,False,False,7,8,False,False,False,False,False
0325162878,False,False,7,8,False,False,False,False,False
0325164786,False,False,8,9,False,False,False,False,False
0325164868,False,False,7,8,False,False,False,False,False
0325164979,False,False,8,9,False,False,False,False,False
0325166039,False,False,7,7,False,False,False,False,False
0325166608,False,False,7,7,False,False,False,False,False
0325166623,False,False,5,6,False,False,False,False,False
0325166675,False,False,6,7,False,False,False,False,False
0325166691,False,False,6,7,False,False,False,False,False
0325167007,False,False,7,7,False,False,False,False,False
0325167539,False,False,7,8,False,False,False,False,False
0325167568,False,False,7,8,False,False,False,False,False
0325167639,False,False,7,8,False,False,False,False,False
0325168216,False,False,6,7,False,False,False,False,False
0325168239,False,False,7,8,False,False,False,False,False
0325169079,False,False,8,8,False,False,False,False,False
0325169599,False,False,6,7,False,False,False,False,False
0325169986,False,False,7,8,False,False,False,False,False
0325170234,False,False,7,7,False,False,False,False,False
0325170383,False,False,7,7,False,False,False,False,False
0325170414,False,False,7,7,False,False,False,False,False
0325170686,False,False,8,8,False,False,False,False,False
0325170692,False,False,8,8,False,False,False,False,False
0325170698,False,False,9,9,False,False,False,False,False
0325170870,False,False,7,7,False,False,False,False,False
0325170898,False,False,8,8,False,False,False,False,False
0325170902,False,False,7,7,False,False,False,False,False
0325170903,False,False,7,7,False,False,False,False,False
0325170991,False,False,7,7,False,False,False,False,False
0325171101,False,False,6,6,False,False,False,False,False
0325171112,False,False,5,6,False,False,False,False,False
0325171139,False,False,6,7,False,False,False,False,False
0325171730,False,False,6,6,False,False,False,False,False
0325171751,False,False,5,6,False,False,False,False,False
0325171760,False,False,7,7,False,False,False,False,False
0325171911,False,False,6,7,False,False,False,False,False
0325172239,False,False,6,7,False,False,False,False,False
0325172747,False,False,6,7,False,False,False,False,False
0325172939,False,False,6,7,False,False,False,False,False
0325172968,False,False,8,9,False,False,False,False,False
0325173663,False,False,6,7,False,False,False,False,False
0325173739,False,False,6,7,False,False,False,False,False
0325174368,False,False,8,9,False,False,False,False,False
0325174539,False,False,7,8,False,False,False,False,False
0325174879,False,False,8,9,False,False,False,False,False
0325175799,False,False,6,7,False,False,False,False,False
0325176086,False,False,8,8,False,False,False,False,False
0325176099,False,False,8,8,False,False,False,False,False
0325177488,False,False,7,8,False,False,False,False,False
0325177586,False,False,7,8,False,False,False,False,False
0325177786,False,False,7,8,False,False,False,False,False
0325178345,False,False,7,8,False,False,False,False,False
0325178969,False,False,8,9,False,False,False,False,False
0325179119,False,False,6,7,False,False,False,False,False
0325180109,False,False,7,7,False,False,False,False,False
0325180139,False,False,7,7,False,False,False,False,False
0325180185,False,False,6,6,False,False,False,False,False
0325180276,False,False,8,8,False,False,False,False,False
0325180403,False,False,7,7,False,False,False,False,False
0325180408,False,False,7,7,False,False,False,False,False
0325180486,False,False,8,8,False,False,False,False,False
0325180506,False,False,7,7,False,False,False,False,False
0325180539,False,False,7,7,False,False,False,False,False
0325180574,False,False,8,8,False,False,False,False,False
0325180709,False,False,8,8,False,False,False,False,False
0325180779,False,False,8,8,False,False,False,False,False
0325180780,False,False,7,7,False,False,False,False,False
0325180785,False,False,7,7,False,False,False,False,False
0325180801,False,False,6,6,False,False,False,False,False
0325180839,False,False,7,7,False,False,False,False,False
0325180892,False,False,7,7,False,False,False,False,False
0325180968,False,False,8,8,False,False,False,False,False
0325180986,False,False,8,8,False,False,False,False,False
0325181011,False,False,6,6,False,False,False,False,False
0325181239,False,False,6,7,False,False,False,False,False
0325181270,False,False,7,7,False,False,False,False,False
0325181274,False,False,7,8,False,False,False,False,False
0325181388,False,False,5,6,False,False,False,False,False
0325181639,False,False,7,8,False,False,False,False,False
0325181972,False,False,7,8,False,False,False,False,False
0325182079,False,False,8,8,False,False,False,False,False
0325182139,False,False,6,7,False,False,False,False,False
0325182699,False,False,7,8,False,False,False,False,False
0325182766,False,False,7,8,False,False,False,False,False
0325182966,False,False,7,8,False,False,False,False,False
0325183079,False,False,8,8,False,False,False,False,False
0325183086,False,False,7,7,False,False,False,False,False
0325183539,False,False,6,7,False,False,False,False,False
0325183986,False,False,7,8,False,False,False,False,False
0325184139,False,False,7,8,False,False,False,False,False
0325184199,False,False,7,8,False,False,False,False,False
0325184284,False,False,6,7,False,False,False,False,False
0325184288,False,False,6,7,False,False,False,False,False
0325184388,False,False,6,7,False,False,False,False,False
0325184479,False,False,8,9,False,False,False,False,False
0325184568,False,False,7,8,False,False,False,False,False
0325184586,False,False,7,8,False,False,False,False,False
0325184639,False,False,8,9,False,False,False,False,False
0325184939,False,False,7,8,False,False,False,False,False
0325184968,False,False,8,9,False,False,False,False,False
0325185068,False,False,7,7,False,False,False,False,False
0325185086,False,False,7,7,False,False,False,False,False
0325185318,False,False,5,6,False,False,False,False,False
0325185335,False,False,5,6,False,False,False,False,False
0325185550,False,False,6,6,False,False,False,False,False
0325185739,False,False,7,8,False,False,False,False,False
0325185979,False,False,7,8,False,False,False,False,False
0325186439,False,False,8,9,False,False,False,False,False
0325186479,False,False,9,10,False,False,False,False,False
0325186539,False,False,7,8,False,False,False,False,False
0325186579,False,False,8,9,False,False,False,False,False
0325186839,False,False,7,8,False,False,False,False,False
0325187079,False,False,8,8,False,False,False,False,False
0325187179,False,False,7,8,False,False,False,False,False
0325187234,False,False,7,8,False,False,False,False,False
0325187739,False,False,7,8,False,False,False,False,False
0325187786,False,False,7,8,False,False,False,False,False
0325187986,False,False,8,9,False,False,False,False,False
0325188499,False,False,7,8,False,False,False,False,False
0325188539,False,False,6,7,False,False,False,False,False
0325188823,False,False,5,6,False,False,False,False,False
0325188839,False,False,6,7,False,False,False,False,False
0325188894,False,False,7,8,False,False,False,False,False
0325189679,False,False,8,9,False,False,False,False,False
0325189699,False,False,7,8,False,False,False,False,False
0325189839,False,False,6,7,False,False,False,False,False
0325190239,False,False,6,6,False,False,False,False,False
0325190284,False,False,8,8,False,False,False,False,False
0325190308,False,False,7,7,False,False,False,False,False
0325190383,False,False,7,7,False,False,False,False,False
0325190439,False,False,7,7,False,False,False,False,False
0325190508,False,False,7,7,False,False,False,False,False
0325190514,False,False,7,7,False,False,False,False,False
0325190613,False,False,7,7,False,False,False,False,False
0325190685,False,False,8,8,False,False,False,False,False
0325190796,False,False,8,8,False,False,False,False,False
0325190816,False,False,8,8,False,False,False,False,False
0325190988,False,False,7,7,False,False,False,False,False
0325191094,False,False,7,7,False,False,False,False,False
0325191935,False,False,5,6,False,False,False,False,False
0325192088,False,False,7,7,False,False,False,False,False
0325192772,False,False,6,7,False,False,False,False,False
0325193079,False,False,7,7,False,False,False,False,False
0325193239,False,False,5,6,False,False,False,False,False
0325193331,False,False,5,6,False,False,False,False,False
0325193451,False,False,6,7,False,False,False,False,False
0325193488,False,False,7,8,False,False,False,False,False
0325194579,False,False,7,8,False,False,False,False,False
0325194586,False,False,8,9,False,False,False,False,False
0325195665,False,False,6,7,False,False,False,False,False
0325195739,False,False,6,7,False,False,False,False,False
